referencia,titulo,categoria,preco,descricao,variacao,estoque,marca,image0,image1,image2,image3,image4,image5,image6,image7,image8,image9,image10,image11,image12,image13,image14,image15,video1
FST030C,Sandália Tamanco Feminino,Calçados Femininos Sandálias,"R$ 49,90","Código Ref.: FST030C

Material: Napa Rosa;

Enfeite: Laços em Napa Rosa;

Palmilha: 8 mm de Espessura, Espuma em EVA, Revestida em Napa Rosa e Taloneira Napa Bege;

Salto: 9,5 cm de Altura e Revestido em Napa Rosa;

Solado de PVC com antiderrapante na cor Bege.
Dimensões da Caixa: 28 x 20 x 9,5 cm
Peso do Produto na Caixa: 600 gramas (aproximadamente)",36,26,Torricella,img/FST030C/Sandalia Tamanco Feminino 0.jpg,img/FST030C/Sandalia Tamanco Feminino 1.jpg,img/FST030C/Sandalia Tamanco Feminino 2.jpg,img/FST030C/Sandalia Tamanco Feminino 3.jpg,img/FST030C/Sandalia Tamanco Feminino 4.jpg,img/FST030C/Sandalia Tamanco Feminino 5.jpg,img/FST030C/Sandalia Tamanco Feminino 6.jpg,img/FST030C/Sandalia Tamanco Feminino 7.jpg,img/FST030C/Sandalia Tamanco Feminino 8.jpg,img/FST030C/Sandalia Tamanco Feminino 9.mp4,,,,,,,
FST030C,Sandália Tamanco Feminino,Calçados Femininos Sandálias,"R$ 49,90","Código Ref.: FST030C

Material: Napa Rosa;

Enfeite: Laços em Napa Rosa;

Palmilha: 8 mm de Espessura, Espuma em EVA, Revestida em Napa Rosa e Taloneira Napa Bege;

Salto: 9,5 cm de Altura e Revestido em Napa Rosa;

Solado de PVC com antiderrapante na cor Bege.
Dimensões da Caixa: 28 x 20 x 9,5 cm
Peso do Produto na Caixa: 600 gramas (aproximadamente)",37,33,Torricella,img/FST030C/Sandalia Tamanco Feminino 0.jpg,img/FST030C/Sandalia Tamanco Feminino 1.jpg,img/FST030C/Sandalia Tamanco Feminino 2.jpg,img/FST030C/Sandalia Tamanco Feminino 3.jpg,img/FST030C/Sandalia Tamanco Feminino 4.jpg,img/FST030C/Sandalia Tamanco Feminino 5.jpg,img/FST030C/Sandalia Tamanco Feminino 6.jpg,img/FST030C/Sandalia Tamanco Feminino 7.jpg,img/FST030C/Sandalia Tamanco Feminino 8.jpg,img/FST030C/Sandalia Tamanco Feminino 9.mp4,,,,,,,
FST030C,Sandália Tamanco Feminino,Calçados Femininos Sandálias,"R$ 49,90","Código Ref.: FST030C

Material: Napa Rosa;

Enfeite: Laços em Napa Rosa;

Palmilha: 8 mm de Espessura, Espuma em EVA, Revestida em Napa Rosa e Taloneira Napa Bege;

Salto: 9,5 cm de Altura e Revestido em Napa Rosa;

Solado de PVC com antiderrapante na cor Bege.
Dimensões da Caixa: 28 x 20 x 9,5 cm
Peso do Produto na Caixa: 600 gramas (aproximadamente)",38,19,Torricella,img/FST030C/Sandalia Tamanco Feminino 0.jpg,img/FST030C/Sandalia Tamanco Feminino 1.jpg,img/FST030C/Sandalia Tamanco Feminino 2.jpg,img/FST030C/Sandalia Tamanco Feminino 3.jpg,img/FST030C/Sandalia Tamanco Feminino 4.jpg,img/FST030C/Sandalia Tamanco Feminino 5.jpg,img/FST030C/Sandalia Tamanco Feminino 6.jpg,img/FST030C/Sandalia Tamanco Feminino 7.jpg,img/FST030C/Sandalia Tamanco Feminino 8.jpg,img/FST030C/Sandalia Tamanco Feminino 9.mp4,,,,,,,
FST030C,Sandália Tamanco Feminino,Calçados Femininos Sandálias,"R$ 49,90","Código Ref.: FST030C

Material: Napa Rosa;

Enfeite: Laços em Napa Rosa;

Palmilha: 8 mm de Espessura, Espuma em EVA, Revestida em Napa Rosa e Taloneira Napa Bege;

Salto: 9,5 cm de Altura e Revestido em Napa Rosa;

Solado de PVC com antiderrapante na cor Bege.
Dimensões da Caixa: 28 x 20 x 9,5 cm
Peso do Produto na Caixa: 600 gramas (aproximadamente)",39,10,Torricella,img/FST030C/Sandalia Tamanco Feminino 0.jpg,img/FST030C/Sandalia Tamanco Feminino 1.jpg,img/FST030C/Sandalia Tamanco Feminino 2.jpg,img/FST030C/Sandalia Tamanco Feminino 3.jpg,img/FST030C/Sandalia Tamanco Feminino 4.jpg,img/FST030C/Sandalia Tamanco Feminino 5.jpg,img/FST030C/Sandalia Tamanco Feminino 6.jpg,img/FST030C/Sandalia Tamanco Feminino 7.jpg,img/FST030C/Sandalia Tamanco Feminino 8.jpg,img/FST030C/Sandalia Tamanco Feminino 9.mp4,,,,,,,
FST032A,Sandália Tamanco Feminino,Calçados Femininos Sandálias,"R$ 49,90","Código Ref.: FST032A

Material: Napa Preto;

Enfeite: Laço em Napa Preto;

Palmilha: 8 mm de Espessura, Espuma em EVA, Revestida em Napa Preto e Taloneira Napa Bege;

Salto: 9,5 cm de Altura e Revestido em Napa Preto;

Solado de PVC com antiderrapante na cor Preto.
Dimensões da Caixa: 28 x 20 x 9,5 cm
Peso do Produto na Caixa: 600 gramas (aproximadamente)",34,6,Torricella,img/FST032A/Sandalia Tamanco Feminino 0.jpg,img/FST032A/Sandalia Tamanco Feminino 1.jpg,img/FST032A/Sandalia Tamanco Feminino 2.jpg,img/FST032A/Sandalia Tamanco Feminino 3.jpg,img/FST032A/Sandalia Tamanco Feminino 4.jpg,,,,,,,,,,,,
FST032A,Sandália Tamanco Feminino,Calçados Femininos Sandálias,"R$ 49,90","Código Ref.: FST032A

Material: Napa Preto;

Enfeite: Laço em Napa Preto;

Palmilha: 8 mm de Espessura, Espuma em EVA, Revestida em Napa Preto e Taloneira Napa Bege;

Salto: 9,5 cm de Altura e Revestido em Napa Preto;

Solado de PVC com antiderrapante na cor Preto.
Dimensões da Caixa: 28 x 20 x 9,5 cm
Peso do Produto na Caixa: 600 gramas (aproximadamente)",35,15,Torricella,img/FST032A/Sandalia Tamanco Feminino 0.jpg,img/FST032A/Sandalia Tamanco Feminino 1.jpg,img/FST032A/Sandalia Tamanco Feminino 2.jpg,img/FST032A/Sandalia Tamanco Feminino 3.jpg,img/FST032A/Sandalia Tamanco Feminino 4.jpg,,,,,,,,,,,,
FST032A,Sandália Tamanco Feminino,Calçados Femininos Sandálias,"R$ 49,90","Código Ref.: FST032A

Material: Napa Preto;

Enfeite: Laço em Napa Preto;

Palmilha: 8 mm de Espessura, Espuma em EVA, Revestida em Napa Preto e Taloneira Napa Bege;

Salto: 9,5 cm de Altura e Revestido em Napa Preto;

Solado de PVC com antiderrapante na cor Preto.
Dimensões da Caixa: 28 x 20 x 9,5 cm
Peso do Produto na Caixa: 600 gramas (aproximadamente)",36,0,Torricella,img/FST032A/Sandalia Tamanco Feminino 0.jpg,img/FST032A/Sandalia Tamanco Feminino 1.jpg,img/FST032A/Sandalia Tamanco Feminino 2.jpg,img/FST032A/Sandalia Tamanco Feminino 3.jpg,img/FST032A/Sandalia Tamanco Feminino 4.jpg,,,,,,,,,,,,
FST032A,Sandália Tamanco Feminino,Calçados Femininos Sandálias,"R$ 49,90","Código Ref.: FST032A

Material: Napa Preto;

Enfeite: Laço em Napa Preto;

Palmilha: 8 mm de Espessura, Espuma em EVA, Revestida em Napa Preto e Taloneira Napa Bege;

Salto: 9,5 cm de Altura e Revestido em Napa Preto;

Solado de PVC com antiderrapante na cor Preto.
Dimensões da Caixa: 28 x 20 x 9,5 cm
Peso do Produto na Caixa: 600 gramas (aproximadamente)",37,0,Torricella,img/FST032A/Sandalia Tamanco Feminino 0.jpg,img/FST032A/Sandalia Tamanco Feminino 1.jpg,img/FST032A/Sandalia Tamanco Feminino 2.jpg,img/FST032A/Sandalia Tamanco Feminino 3.jpg,img/FST032A/Sandalia Tamanco Feminino 4.jpg,,,,,,,,,,,,
FST032A,Sandália Tamanco Feminino,Calçados Femininos Sandálias,"R$ 49,90","Código Ref.: FST032A

Material: Napa Preto;

Enfeite: Laço em Napa Preto;

Palmilha: 8 mm de Espessura, Espuma em EVA, Revestida em Napa Preto e Taloneira Napa Bege;

Salto: 9,5 cm de Altura e Revestido em Napa Preto;

Solado de PVC com antiderrapante na cor Preto.
Dimensões da Caixa: 28 x 20 x 9,5 cm
Peso do Produto na Caixa: 600 gramas (aproximadamente)",38,0,Torricella,img/FST032A/Sandalia Tamanco Feminino 0.jpg,img/FST032A/Sandalia Tamanco Feminino 1.jpg,img/FST032A/Sandalia Tamanco Feminino 2.jpg,img/FST032A/Sandalia Tamanco Feminino 3.jpg,img/FST032A/Sandalia Tamanco Feminino 4.jpg,,,,,,,,,,,,
FST032A,Sandália Tamanco Feminino,Calçados Femininos Sandálias,"R$ 49,90","Código Ref.: FST032A

Material: Napa Preto;

Enfeite: Laço em Napa Preto;

Palmilha: 8 mm de Espessura, Espuma em EVA, Revestida em Napa Preto e Taloneira Napa Bege;

Salto: 9,5 cm de Altura e Revestido em Napa Preto;

Solado de PVC com antiderrapante na cor Preto.
Dimensões da Caixa: 28 x 20 x 9,5 cm
Peso do Produto na Caixa: 600 gramas (aproximadamente)",39,0,Torricella,img/FST032A/Sandalia Tamanco Feminino 0.jpg,img/FST032A/Sandalia Tamanco Feminino 1.jpg,img/FST032A/Sandalia Tamanco Feminino 2.jpg,img/FST032A/Sandalia Tamanco Feminino 3.jpg,img/FST032A/Sandalia Tamanco Feminino 4.jpg,,,,,,,,,,,,
10.040A,Sapatilha Feminina,Calçados Femininos Sapatilhas,"R$ 47,90","Código Ref.: 10.040A

Material: Camurça Porcelana / Croco Prata Velho / Verniz Preto;

Palmilha: 4 mm de Espessura em Camurça Porcelana e taloneira em Napa Bege claro;

Salto: 8 mm de Altura com antiderrapante e Filete ABS Prata;

Forro: Napa Bege claro;

Solado: PVC Flex na cor preto.
Dimensões da Caixa: 30 x 16 x 9,5 cm
Peso do Produto na Caixa: 400 gramas (aproximadamente)",34,1,Torricella,img/10.040A/Sapatilha Feminina 0.jpg,img/10.040A/Sapatilha Feminina 1.jpg,img/10.040A/Sapatilha Feminina 2.jpg,img/10.040A/Sapatilha Feminina 3.jpg,img/10.040A/Sapatilha Feminina 4.jpg,,,,,,,,,,,,
10.040A,Sapatilha Feminina,Calçados Femininos Sapatilhas,"R$ 47,90","Código Ref.: 10.040A

Material: Camurça Porcelana / Croco Prata Velho / Verniz Preto;

Palmilha: 4 mm de Espessura em Camurça Porcelana e taloneira em Napa Bege claro;

Salto: 8 mm de Altura com antiderrapante e Filete ABS Prata;

Forro: Napa Bege claro;

Solado: PVC Flex na cor preto.
Dimensões da Caixa: 30 x 16 x 9,5 cm
Peso do Produto na Caixa: 400 gramas (aproximadamente)",35,6,Torricella,img/10.040A/Sapatilha Feminina 0.jpg,img/10.040A/Sapatilha Feminina 1.jpg,img/10.040A/Sapatilha Feminina 2.jpg,img/10.040A/Sapatilha Feminina 3.jpg,img/10.040A/Sapatilha Feminina 4.jpg,,,,,,,,,,,,
10.040A,Sapatilha Feminina,Calçados Femininos Sapatilhas,"R$ 47,90","Código Ref.: 10.040A

Material: Camurça Porcelana / Croco Prata Velho / Verniz Preto;

Palmilha: 4 mm de Espessura em Camurça Porcelana e taloneira em Napa Bege claro;

Salto: 8 mm de Altura com antiderrapante e Filete ABS Prata;

Forro: Napa Bege claro;

Solado: PVC Flex na cor preto.
Dimensões da Caixa: 30 x 16 x 9,5 cm
Peso do Produto na Caixa: 400 gramas (aproximadamente)",36,7,Torricella,img/10.040A/Sapatilha Feminina 0.jpg,img/10.040A/Sapatilha Feminina 1.jpg,img/10.040A/Sapatilha Feminina 2.jpg,img/10.040A/Sapatilha Feminina 3.jpg,img/10.040A/Sapatilha Feminina 4.jpg,,,,,,,,,,,,
10.040A,Sapatilha Feminina,Calçados Femininos Sapatilhas,"R$ 47,90","Código Ref.: 10.040A

Material: Camurça Porcelana / Croco Prata Velho / Verniz Preto;

Palmilha: 4 mm de Espessura em Camurça Porcelana e taloneira em Napa Bege claro;

Salto: 8 mm de Altura com antiderrapante e Filete ABS Prata;

Forro: Napa Bege claro;

Solado: PVC Flex na cor preto.
Dimensões da Caixa: 30 x 16 x 9,5 cm
Peso do Produto na Caixa: 400 gramas (aproximadamente)",37,5,Torricella,img/10.040A/Sapatilha Feminina 0.jpg,img/10.040A/Sapatilha Feminina 1.jpg,img/10.040A/Sapatilha Feminina 2.jpg,img/10.040A/Sapatilha Feminina 3.jpg,img/10.040A/Sapatilha Feminina 4.jpg,,,,,,,,,,,,
10.040A,Sapatilha Feminina,Calçados Femininos Sapatilhas,"R$ 47,90","Código Ref.: 10.040A

Material: Camurça Porcelana / Croco Prata Velho / Verniz Preto;

Palmilha: 4 mm de Espessura em Camurça Porcelana e taloneira em Napa Bege claro;

Salto: 8 mm de Altura com antiderrapante e Filete ABS Prata;

Forro: Napa Bege claro;

Solado: PVC Flex na cor preto.
Dimensões da Caixa: 30 x 16 x 9,5 cm
Peso do Produto na Caixa: 400 gramas (aproximadamente)",38,3,Torricella,img/10.040A/Sapatilha Feminina 0.jpg,img/10.040A/Sapatilha Feminina 1.jpg,img/10.040A/Sapatilha Feminina 2.jpg,img/10.040A/Sapatilha Feminina 3.jpg,img/10.040A/Sapatilha Feminina 4.jpg,,,,,,,,,,,,
10.040A,Sapatilha Feminina,Calçados Femininos Sapatilhas,"R$ 47,90","Código Ref.: 10.040A

Material: Camurça Porcelana / Croco Prata Velho / Verniz Preto;

Palmilha: 4 mm de Espessura em Camurça Porcelana e taloneira em Napa Bege claro;

Salto: 8 mm de Altura com antiderrapante e Filete ABS Prata;

Forro: Napa Bege claro;

Solado: PVC Flex na cor preto.
Dimensões da Caixa: 30 x 16 x 9,5 cm
Peso do Produto na Caixa: 400 gramas (aproximadamente)",39,0,Torricella,img/10.040A/Sapatilha Feminina 0.jpg,img/10.040A/Sapatilha Feminina 1.jpg,img/10.040A/Sapatilha Feminina 2.jpg,img/10.040A/Sapatilha Feminina 3.jpg,img/10.040A/Sapatilha Feminina 4.jpg,,,,,,,,,,,,
1000-07A,Sandália Rasteira,Calçados Femininos Rasteiras,"R$ 47,90","Código Ref.: 1000-07A

Material: Napa Preto;

Enfeite: Fivela de Ajuste na Cor Ouro Light e Pedras em Strass com Ouro Light;

Palmilha: 4 mm de Espessura, Espuma em EVA, Revestida em Napa Preto;

Solado em PVC Flexível com antiderrapante e na cor Preto.
Dimensões da Caixa: 30 x 16 x 9,5 cm
Peso do Produto na Caixa: 400 gramas (aproximadamente)",34,6,Torricella,img/1000-07A/Sandalia Rasteira 0.jpg,img/1000-07A/Sandalia Rasteira 1.jpg,img/1000-07A/Sandalia Rasteira 2.jpg,img/1000-07A/Sandalia Rasteira 3.jpg,img/1000-07A/Sandalia Rasteira 4.jpg,,,,,,,,,,,,
1000-07A,Sandália Rasteira,Calçados Femininos Rasteiras,"R$ 47,90","Código Ref.: 1000-07A

Material: Napa Preto;

Enfeite: Fivela de Ajuste na Cor Ouro Light e Pedras em Strass com Ouro Light;

Palmilha: 4 mm de Espessura, Espuma em EVA, Revestida em Napa Preto;

Solado em PVC Flexível com antiderrapante e na cor Preto.
Dimensões da Caixa: 30 x 16 x 9,5 cm
Peso do Produto na Caixa: 400 gramas (aproximadamente)",35,8,Torricella,img/1000-07A/Sandalia Rasteira 0.jpg,img/1000-07A/Sandalia Rasteira 1.jpg,img/1000-07A/Sandalia Rasteira 2.jpg,img/1000-07A/Sandalia Rasteira 3.jpg,img/1000-07A/Sandalia Rasteira 4.jpg,,,,,,,,,,,,
1000-07A,Sandália Rasteira,Calçados Femininos Rasteiras,"R$ 47,90","Código Ref.: 1000-07A

Material: Napa Preto;

Enfeite: Fivela de Ajuste na Cor Ouro Light e Pedras em Strass com Ouro Light;

Palmilha: 4 mm de Espessura, Espuma em EVA, Revestida em Napa Preto;

Solado em PVC Flexível com antiderrapante e na cor Preto.
Dimensões da Caixa: 30 x 16 x 9,5 cm
Peso do Produto na Caixa: 400 gramas (aproximadamente)",36,13,Torricella,img/1000-07A/Sandalia Rasteira 0.jpg,img/1000-07A/Sandalia Rasteira 1.jpg,img/1000-07A/Sandalia Rasteira 2.jpg,img/1000-07A/Sandalia Rasteira 3.jpg,img/1000-07A/Sandalia Rasteira 4.jpg,,,,,,,,,,,,
1000-07A,Sandália Rasteira,Calçados Femininos Rasteiras,"R$ 47,90","Código Ref.: 1000-07A

Material: Napa Preto;

Enfeite: Fivela de Ajuste na Cor Ouro Light e Pedras em Strass com Ouro Light;

Palmilha: 4 mm de Espessura, Espuma em EVA, Revestida em Napa Preto;

Solado em PVC Flexível com antiderrapante e na cor Preto.
Dimensões da Caixa: 30 x 16 x 9,5 cm
Peso do Produto na Caixa: 400 gramas (aproximadamente)",37,5,Torricella,img/1000-07A/Sandalia Rasteira 0.jpg,img/1000-07A/Sandalia Rasteira 1.jpg,img/1000-07A/Sandalia Rasteira 2.jpg,img/1000-07A/Sandalia Rasteira 3.jpg,img/1000-07A/Sandalia Rasteira 4.jpg,,,,,,,,,,,,
1000-07A,Sandália Rasteira,Calçados Femininos Rasteiras,"R$ 47,90","Código Ref.: 1000-07A

Material: Napa Preto;

Enfeite: Fivela de Ajuste na Cor Ouro Light e Pedras em Strass com Ouro Light;

Palmilha: 4 mm de Espessura, Espuma em EVA, Revestida em Napa Preto;

Solado em PVC Flexível com antiderrapante e na cor Preto.
Dimensões da Caixa: 30 x 16 x 9,5 cm
Peso do Produto na Caixa: 400 gramas (aproximadamente)",38,8,Torricella,img/1000-07A/Sandalia Rasteira 0.jpg,img/1000-07A/Sandalia Rasteira 1.jpg,img/1000-07A/Sandalia Rasteira 2.jpg,img/1000-07A/Sandalia Rasteira 3.jpg,img/1000-07A/Sandalia Rasteira 4.jpg,,,,,,,,,,,,
1000-07A,Sandália Rasteira,Calçados Femininos Rasteiras,"R$ 47,90","Código Ref.: 1000-07A

Material: Napa Preto;

Enfeite: Fivela de Ajuste na Cor Ouro Light e Pedras em Strass com Ouro Light;

Palmilha: 4 mm de Espessura, Espuma em EVA, Revestida em Napa Preto;

Solado em PVC Flexível com antiderrapante e na cor Preto.
Dimensões da Caixa: 30 x 16 x 9,5 cm
Peso do Produto na Caixa: 400 gramas (aproximadamente)",39,0,Torricella,img/1000-07A/Sandalia Rasteira 0.jpg,img/1000-07A/Sandalia Rasteira 1.jpg,img/1000-07A/Sandalia Rasteira 2.jpg,img/1000-07A/Sandalia Rasteira 3.jpg,img/1000-07A/Sandalia Rasteira 4.jpg,,,,,,,,,,,,
1000-07B,Sandália Rasteira,Calçados Femininos Rasteiras,"R$ 47,90","Código Ref.: 1000-07B

Material: Napa Bege;

Enfeite: Fivela de Ajuste na Cor Ouro Light e Pedras em Strass com Ouro Light;

Palmilha: 4 mm de Espessura, Espuma em EVA, Revestida em Napa Bege;

Solado em PVC Flexível com antiderrapante e na cor Bege.
Dimensões da Caixa: 30 x 16 x 9,5 cm
Peso do Produto na Caixa: 400 gramas (aproximadamente)",34,7,Torricella,img/1000-07B/Sandalia Rasteira 0.jpg,img/1000-07B/Sandalia Rasteira 1.jpg,img/1000-07B/Sandalia Rasteira 2.jpg,img/1000-07B/Sandalia Rasteira 3.jpg,img/1000-07B/Sandalia Rasteira 4.jpg,,,,,,,,,,,,
1000-07B,Sandália Rasteira,Calçados Femininos Rasteiras,"R$ 47,90","Código Ref.: 1000-07B

Material: Napa Bege;

Enfeite: Fivela de Ajuste na Cor Ouro Light e Pedras em Strass com Ouro Light;

Palmilha: 4 mm de Espessura, Espuma em EVA, Revestida em Napa Bege;

Solado em PVC Flexível com antiderrapante e na cor Bege.
Dimensões da Caixa: 30 x 16 x 9,5 cm
Peso do Produto na Caixa: 400 gramas (aproximadamente)",35,13,Torricella,img/1000-07B/Sandalia Rasteira 0.jpg,img/1000-07B/Sandalia Rasteira 1.jpg,img/1000-07B/Sandalia Rasteira 2.jpg,img/1000-07B/Sandalia Rasteira 3.jpg,img/1000-07B/Sandalia Rasteira 4.jpg,,,,,,,,,,,,
1000-07B,Sandália Rasteira,Calçados Femininos Rasteiras,"R$ 47,90","Código Ref.: 1000-07B

Material: Napa Bege;

Enfeite: Fivela de Ajuste na Cor Ouro Light e Pedras em Strass com Ouro Light;

Palmilha: 4 mm de Espessura, Espuma em EVA, Revestida em Napa Bege;

Solado em PVC Flexível com antiderrapante e na cor Bege.
Dimensões da Caixa: 30 x 16 x 9,5 cm
Peso do Produto na Caixa: 400 gramas (aproximadamente)",36,18,Torricella,img/1000-07B/Sandalia Rasteira 0.jpg,img/1000-07B/Sandalia Rasteira 1.jpg,img/1000-07B/Sandalia Rasteira 2.jpg,img/1000-07B/Sandalia Rasteira 3.jpg,img/1000-07B/Sandalia Rasteira 4.jpg,,,,,,,,,,,,
1000-07B,Sandália Rasteira,Calçados Femininos Rasteiras,"R$ 47,90","Código Ref.: 1000-07B

Material: Napa Bege;

Enfeite: Fivela de Ajuste na Cor Ouro Light e Pedras em Strass com Ouro Light;

Palmilha: 4 mm de Espessura, Espuma em EVA, Revestida em Napa Bege;

Solado em PVC Flexível com antiderrapante e na cor Bege.
Dimensões da Caixa: 30 x 16 x 9,5 cm
Peso do Produto na Caixa: 400 gramas (aproximadamente)",37,15,Torricella,img/1000-07B/Sandalia Rasteira 0.jpg,img/1000-07B/Sandalia Rasteira 1.jpg,img/1000-07B/Sandalia Rasteira 2.jpg,img/1000-07B/Sandalia Rasteira 3.jpg,img/1000-07B/Sandalia Rasteira 4.jpg,,,,,,,,,,,,
1000-07B,Sandália Rasteira,Calçados Femininos Rasteiras,"R$ 47,90","Código Ref.: 1000-07B

Material: Napa Bege;

Enfeite: Fivela de Ajuste na Cor Ouro Light e Pedras em Strass com Ouro Light;

Palmilha: 4 mm de Espessura, Espuma em EVA, Revestida em Napa Bege;

Solado em PVC Flexível com antiderrapante e na cor Bege.
Dimensões da Caixa: 30 x 16 x 9,5 cm
Peso do Produto na Caixa: 400 gramas (aproximadamente)",38,11,Torricella,img/1000-07B/Sandalia Rasteira 0.jpg,img/1000-07B/Sandalia Rasteira 1.jpg,img/1000-07B/Sandalia Rasteira 2.jpg,img/1000-07B/Sandalia Rasteira 3.jpg,img/1000-07B/Sandalia Rasteira 4.jpg,,,,,,,,,,,,
1000-07B,Sandália Rasteira,Calçados Femininos Rasteiras,"R$ 47,90","Código Ref.: 1000-07B

Material: Napa Bege;

Enfeite: Fivela de Ajuste na Cor Ouro Light e Pedras em Strass com Ouro Light;

Palmilha: 4 mm de Espessura, Espuma em EVA, Revestida em Napa Bege;

Solado em PVC Flexível com antiderrapante e na cor Bege.
Dimensões da Caixa: 30 x 16 x 9,5 cm
Peso do Produto na Caixa: 400 gramas (aproximadamente)",39,3,Torricella,img/1000-07B/Sandalia Rasteira 0.jpg,img/1000-07B/Sandalia Rasteira 1.jpg,img/1000-07B/Sandalia Rasteira 2.jpg,img/1000-07B/Sandalia Rasteira 3.jpg,img/1000-07B/Sandalia Rasteira 4.jpg,,,,,,,,,,,,
1944-00B,Sapato Peep Toe,Calçados Femininos Sapato Peep Toe,"R$ 47,90","Código Ref.: 1944-00B

Material: Verniz Verde;

Palmilha: 8 mm de Espessura, Espuma em EVA, Revestida em Verniz Verde e Taloneira Napa Bege;

Forro: Cacharrel, material espumado para maior conforto, na cor bege;

Salto: 5 cm de Altura e Revestido em Verniz Verde;

Solado de PVC com antiderrapante na cor Bege.
Dimensões da Caixa: 28 x 20 x 9,5 cm
Peso do Produto na Caixa: 600 gramas (aproximadamente)",34,3,Torricella,img/1944-00B/Sapato Peep Toe 0.jpg,img/1944-00B/Sapato Peep Toe 1.jpg,img/1944-00B/Sapato Peep Toe 2.jpg,img/1944-00B/Sapato Peep Toe 3.jpg,img/1944-00B/Sapato Peep Toe 4.jpg,,,,,,,,,,,,
1944-00B,Sapato Peep Toe,Calçados Femininos Sapato Peep Toe,"R$ 47,90","Código Ref.: 1944-00B

Material: Verniz Verde;

Palmilha: 8 mm de Espessura, Espuma em EVA, Revestida em Verniz Verde e Taloneira Napa Bege;

Forro: Cacharrel, material espumado para maior conforto, na cor bege;

Salto: 5 cm de Altura e Revestido em Verniz Verde;

Solado de PVC com antiderrapante na cor Bege.
Dimensões da Caixa: 28 x 20 x 9,5 cm
Peso do Produto na Caixa: 600 gramas (aproximadamente)",35,8,Torricella,img/1944-00B/Sapato Peep Toe 0.jpg,img/1944-00B/Sapato Peep Toe 1.jpg,img/1944-00B/Sapato Peep Toe 2.jpg,img/1944-00B/Sapato Peep Toe 3.jpg,img/1944-00B/Sapato Peep Toe 4.jpg,,,,,,,,,,,,
1944-00B,Sapato Peep Toe,Calçados Femininos Sapato Peep Toe,"R$ 47,90","Código Ref.: 1944-00B

Material: Verniz Verde;

Palmilha: 8 mm de Espessura, Espuma em EVA, Revestida em Verniz Verde e Taloneira Napa Bege;

Forro: Cacharrel, material espumado para maior conforto, na cor bege;

Salto: 5 cm de Altura e Revestido em Verniz Verde;

Solado de PVC com antiderrapante na cor Bege.
Dimensões da Caixa: 28 x 20 x 9,5 cm
Peso do Produto na Caixa: 600 gramas (aproximadamente)",36,8,Torricella,img/1944-00B/Sapato Peep Toe 0.jpg,img/1944-00B/Sapato Peep Toe 1.jpg,img/1944-00B/Sapato Peep Toe 2.jpg,img/1944-00B/Sapato Peep Toe 3.jpg,img/1944-00B/Sapato Peep Toe 4.jpg,,,,,,,,,,,,
1944-00B,Sapato Peep Toe,Calçados Femininos Sapato Peep Toe,"R$ 47,90","Código Ref.: 1944-00B

Material: Verniz Verde;

Palmilha: 8 mm de Espessura, Espuma em EVA, Revestida em Verniz Verde e Taloneira Napa Bege;

Forro: Cacharrel, material espumado para maior conforto, na cor bege;

Salto: 5 cm de Altura e Revestido em Verniz Verde;

Solado de PVC com antiderrapante na cor Bege.
Dimensões da Caixa: 28 x 20 x 9,5 cm
Peso do Produto na Caixa: 600 gramas (aproximadamente)",37,5,Torricella,img/1944-00B/Sapato Peep Toe 0.jpg,img/1944-00B/Sapato Peep Toe 1.jpg,img/1944-00B/Sapato Peep Toe 2.jpg,img/1944-00B/Sapato Peep Toe 3.jpg,img/1944-00B/Sapato Peep Toe 4.jpg,,,,,,,,,,,,
